project,release,file,total_lines,total_comments,normal_comments,commented_out_code
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/info/index.ts,95,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/account/account.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/list/index.ts,73,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/init-prisma/index.ts,8,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/generate/getTmpDir.ts,9,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/generate/generate.ts,252,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/example-command/index.ts,18,2,0,2
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/auth/index.ts,43,35,3,32
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/getSchemaPathFromConfig.ts,22,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/getSchemaPathFromConfig.test.ts,15,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/index.test.ts,46,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/emptyDefinition.ts,14,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/deploy.ts,546,16,14,2
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/getbin.ts,26,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/printSchema.ts,82,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/nocks/default_definition.ts,246,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/nocks/local_instance.ts,265,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/deploy/test-project/src/hello.js,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/delete/index.ts,70,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/login/login.ts,16,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli-core/src/commands/logs/function.ts,166,133,3,130
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli/src/index.ts,16,1,0,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-cli/scripts/release-brew.ts,96,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/databaseType.ts,6,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/index.ts,31,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/util/gqlAssert.ts,11,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/util/sort.ts,35,6,6,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/util/util.ts,70,13,13,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/util/astTools.ts,270,11,11,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/util/inflector/english.ts,427,61,56,5
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/util/inflector/twoFormInflector.ts,106,10,10,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/model.ts,361,69,69,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/legacyFields.ts,5,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/scalar.ts,21,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/directives.ts,14,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/renderer/documentRenderer.ts,14,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/renderer/renderer.ts,398,13,13,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/renderer/index.ts,40,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/renderer/relationalRenderer.ts,16,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/renderer/legacyRelationalRenderer.ts,96,8,8,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/parser/relationalParser.ts,42,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/parser/index.ts,20,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/parser/documentParser.ts,19,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/datamodel/parser/parser.ts,557,105,105,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/src/test-helpers/index.ts,109,4,4,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/sort.ts,40,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/clone/clone.ts,337,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/renderer/builtinDirectives.ts,238,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/renderer/base.ts,133,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/renderer/baseV2.ts,46,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/parser/document.ts,58,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/parser/relational.ts,62,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/parser/base.ts,85,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/parser/directives.ts,208,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/inflector/noPluralization.ts,12,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-datamodel/__tests__/inflector/inflectorTest.ts,75,11,11,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/index.ts,60,17,17,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/util/gqlAssert.ts,20,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/index.ts,18,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/generator.ts,525,91,91,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/index.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/query/modelRestrictedWhereInputGenerator.ts,22,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/query/modelOrderByInputGenerator.ts,29,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/query/modelWhereInputGenerator.ts,42,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/subscription/modelSubscriptionWhereInputGenerator.ts,6,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/document/subscription/subscriptionGenerator.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/schemaGenerator.ts,15,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/index.ts,196,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/mutationGenerator.ts,165,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateWithWhereUniqueNestedInputGenerator.ts,41,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyWithWhereNestedInputGenerator.ts,38,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateInputGenerator.ts,127,7,6,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateWithoutRelatedDataInputGenerator.ts,43,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/scalarListUpdateInput.ts,20,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyMutationInputGenerator.ts,33,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateOneInputGenerator.ts,52,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateOneRequiredWithoutRelatedInputGenerator.ts,56,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateWithWhereUniqueWithoutRelatedInputGenerator.ts,49,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyDataInputGenerator.ts,14,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyInputGenerator.ts,114,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateOneRequiredInputGenerator.ts,42,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateOneWithoutRelatedInputGenerator.ts,64,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateManyWithoutRelatedInputGenerator.ts,110,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/update/modelUpdateDataInputGenerator.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/updateMany/batchPayloadGenerator.ts,24,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/upsert/modelUpsertWithWhereUniqueWithoutRelatedInputGenerator.ts,23,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/upsert/modelUpsertWithoutRelatedInputGenerator.ts,48,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/upsert/modelUpsertNestedInputGenerator.ts,30,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/upsert/modelUpsertWithWhereUniqueNestedInputGenerator.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateInputGenerator.ts,144,5,5,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateOneWithoutRelatedInputGenerator.ts,13,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateWithoutRelatedInputGenerator.ts.ts,59,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateManyWithoutRelatedInputGenerator.ts,74,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/scalarListCreateInput.ts,22,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateManyInputGenerator.ts,61,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/mutation/create/modelCreateOneInputGenerator.ts,12,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/scalar/scalarTypeGenerator.ts,135,9,9,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/scalar/modelEnumTypeGenerator.ts,20,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/manyQueryArgumentsGenerator.ts,20,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/nodeGenerator.ts,21,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelScalarWhereInputGenerator.ts,18,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/oneQueryArgumentsGenerator.ts,15,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelEdgeGenerator.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/aggregateModelGenerator.ts,16,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelGenerator.ts,31,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelConnectionGenerator.ts,28,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelWhereUniqueInputGenerator.ts,33,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/queryGenerator.ts,65,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelOrderByInputGenerator.ts,36,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/uniqueQueryArgumentsGenerator.ts,18,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/modelWhereInputGenerator.ts,192,4,4,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/query/pageInfoGenerator.ts,23,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/modelSubscriptionWhereInputGenerator.ts,54,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/modelPreviousValuesGenerator.ts,21,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/subscriptionGenerator.ts,32,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/mutationTypeGenerator.ts,17,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/src/generator/default/subscription/modelSubscriptionPayloadGenerator.ts,32,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/__tests__/blackbox/blackBoxTest.ts,50,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/scripts/fetchSchemaFromEndpoint.ts,93,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-generate-schema/scripts/regenerateSchema.ts,46,2,0,2
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Cluster.test.ts,58,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/yaml.ts,76,5,5,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/constants.ts,10,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Environment.test.ts,57,1,0,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Output.ts,31,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Variables.ts,252,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/PrismaDefinition.test.ts,285,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/index.ts,12,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Environment.ts,266,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/PrismaDefinition.ts,363,5,4,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/Cluster.ts,249,7,7,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/test/getTmpDir.ts,9,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/typings/json-loader.d.ts,4,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/errors/ClusterNotSet.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/errors/StageNotFound.ts,9,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/errors/ClusterNotFound.ts,7,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/yamlComment.ts,50,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/parseEndpoint.test.ts,26,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/getProxyAgent.ts,80,11,10,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/parseEndpoint.ts,57,2,1,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/utils/yamlComment.test.ts,59,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/types/rc.ts,21,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-yml/src/types/common.ts,3,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/Client.ts,577,9,9,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/types.ts,51,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/makePrismaClientClass.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/index.ts,11,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/Client.test.ts,575,12,12,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/types.ts,16,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/Generator.ts,39,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/javascript-client.ts,36,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/typescript-definitions.ts,6,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/flow-client.ts,80,4,4,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/typescript-client.ts,822,16,13,3
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/go-client.ts,795,28,27,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/flow-client.test.ts,36,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/typescript-client.test.ts,28,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/compilation.test.ts,15,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/go-client.test.ts,21,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/typescript-client.connection.test.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/typescript-definitions.test.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/javascript-client.test.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/typescript-client.airbnb.test.ts,19,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/typescript-client.embedded.test.ts,31,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/fixtures/index.ts,5,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/env-interpolation/flow-env.test.ts,16,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/env-interpolation/typescript-env.test.ts,18,1,0,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/env-interpolation/javascript-env.test.ts,18,1,0,1
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/generators/__tests__/env-interpolation/go-env.test.ts,24,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/utils/compile.ts,99,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/utils/interleave.ts,10,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/codegen/utils/flatten.ts,30,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/getTypeNames.ts,24,2,2,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/codeComment.ts,4,3,3,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/generateTS.ts,30,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/removeKey.ts,11,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/index.ts,139,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/observableToAsyncIterable.ts,71,1,1,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/connectionNodeHasScalars.ts,35,0,0,0
prisma,1.28.1,/home/vitormelo/poc/scrapper/repos/prisma/cli/packages/prisma-client-lib/src/utils/mapAsyncIterator.ts,64,5,5,0
